fid,departure_c,departure,destination_c,destination,take_off_time,landing_time,duration,total_seats,available_seats,sell_status,price
CZ8818,CKG,Chongqing,BJS,Beijing,1668331800,1668342600,180,189,9,SELLING,1192
CZ9510,CKG,Chongqing,BJS,Beijing,1668339600,1668348900,155,134,9,SELLING,2003
CZ8918,CKG,Chongqing,BJS,Beijing,1668339000,1668347700,145,220,9,SELLING,1192
CZ3260,CKG,Chongqing,BJS,Beijing,1668308100,1668319500,190,180,9,SELLING,1192
CZ8912,CKG,Chongqing,BJS,Beijing,1668345900,1668356100,170,220,9,SELLING,1192
CZ4404,CKG,Chongqing,BJS,Beijing,1668329700,1668340500,180,189,9,SELLING,2327
CZ8814,CKG,Chongqing,BJS,Beijing,1668300900,1668310500,160,189,9,SELLING,1192
CZ2608,CKG,Chongqing,BJS,Beijing,1668344400,1668354900,175,180,9,SELLING,1192
CZ2703,CKG,Chongqing,BJS,Beijing,1668319200,1668329400,170,180,9,SELLING,1192
CZ2801,CKG,Chongqing,BJS,Beijing,1668296700,1668306900,170,180,9,SELLING,1192
CZ9607,CKG,Chongqing,BJS,Beijing,1668341100,1668350400,155,180,9,SELLING,2003
CZ9603,CKG,Chongqing,BJS,Beijing,1668292200,1668301200,150,167,9,SELLING,2003
CZ9837,CKG,Chongqing,BJS,Beijing,1668300300,1668315900,260,189,9,SELLING,2760
CZ9602,CKG,Chongqing,BJS,Beijing,1668335100,1668351900,280,180,9,SELLING,2003
OQ2301,CKG,Chongqing,BJS,Beijing,1668296700,1668306900,170,180,9,SELLING,486
OQ2003,CKG,Chongqing,BJS,Beijing,1668319200,1668329400,170,180,9,SELLING,551
OQ2108,CKG,Chongqing,BJS,Beijing,1668344400,1668354900,175,180,9,SELLING,692
NS8036,CKG,Chongqing,BJS,Beijing,1668344700,1668354900,170,189,2,SELLING,618
NS8068,CKG,Chongqing,BJS,Beijing,1668300300,1668315900,260,189,9,SELLING,618
CA4137,CKG,Chongqing,BJS,Beijing,1668301200,1668310500,155,159,9,SELLING,734
CA4147,CKG,Chongqing,BJS,Beijing,1668331800,1668341100,155,159,9,SELLING,518
CA4135,CKG,Chongqing,BJS,Beijing,1668310200,1668318900,145,189,9,SELLING,734
CA4143,CKG,Chongqing,BJS,Beijing,1668322800,1668332100,155,189,9,SELLING,734
CA4131,CKG,Chongqing,BJS,Beijing,1668297600,1668306900,155,189,9,SELLING,518
CA1436,CKG,Chongqing,BJS,Beijing,1668346200,1668355500,155,189,9,SELLING,464
CA4141,CKG,Chongqing,BJS,Beijing,1668319200,1668328500,155,159,9,SELLING,734
CA1438,CKG,Chongqing,BJS,Beijing,1668328200,1668337200,150,189,9,SELLING,734
CA1450,CKG,Chongqing,BJS,Beijing,1668304800,1668314100,155,189,9,SELLING,1394
CA8673,CKG,Chongqing,BJS,Beijing,1668324600,1668335400,180,159,9,SELLING,994
CA1440,CKG,Chongqing,BJS,Beijing,1668335400,1668344700,155,189,9,SELLING,518
CA8652,CKG,Chongqing,BJS,Beijing,1668311100,1668322800,195,189,9,SELLING,994
CA1430,CKG,Chongqing,BJS,Beijing,1668317400,1668326700,155,159,9,SELLING,734
CA1410,CKG,Chongqing,BJS,Beijing,1668342600,1668351900,155,189,9,SELLING,507
CA1432,CKG,Chongqing,BJS,Beijing,1668313800,1668323100,155,189,9,SELLING,734
CA1412,CKG,Chongqing,BJS,Beijing,1668339000,1668348300,155,189,9,SELLING,518
JD5756,CKG,Chongqing,BJS,Beijing,1668318600,1668330000,190,180,10,SELLING,494
3U8829,CKG,Chongqing,BJS,Beijing,1668292200,1668301200,150,167,9,SELLING,618
3U8516,CKG,Chongqing,BJS,Beijing,1668339600,1668348900,155,134,9,SELLING,1289
3U8833,CKG,Chongqing,BJS,Beijing,1668341100,1668350400,155,180,9,SELLING,726
3U8820,CKG,Chongqing,BJS,Beijing,1668335100,1668351900,280,180,9,SELLING,618
MU6684,CKG,Chongqing,BJS,Beijing,1668320700,1668331800,185,244,10,SELLING,455
MU6686,CKG,Chongqing,BJS,Beijing,1668340500,1668351600,185,220,10,SELLING,433
MU6688,CKG,Chongqing,BJS,Beijing,1668344400,1668354900,175,180,10,SELLING,423
MU6690,CKG,Chongqing,BJS,Beijing,1668347400,1668358500,185,262,10,SELLING,433
MU6682,CKG,Chongqing,BJS,Beijing,1668309600,1668319200,160,220,10,SELLING,433
HU7168,CKG,Chongqing,BJS,Beijing,1668312900,1668321900,150,189,9,SELLING,746
HU7268,CKG,Chongqing,BJS,Beijing,1668334800,1668344100,155,189,9,SELLING,672
MF5701,CKG,Chongqing,HGH,Hangzhou,1668345900,1668354000,135,220,9,SELLING,1267
MF8408,CKG,Chongqing,HGH,Hangzhou,1668316200,1668324000,130,189,9,SELLING,510
MF8416,CKG,Chongqing,HGH,Hangzhou,1668342600,1668350400,130,189,9,SELLING,510
MF8478,CKG,Chongqing,HGH,Hangzhou,1668296700,1668305100,140,189,9,SELLING,510
3U3180,CKG,Chongqing,HGH,Hangzhou,1668342000,1668349800,130,134,9,SELLING,1137
3U3182,CKG,Chongqing,HGH,Hangzhou,1668333000,1668341400,140,134,9,SELLING,2349
3U8087,CKG,Chongqing,HGH,Hangzhou,1668321300,1668329700,140,240,9,SELLING,1137
JD5696,CKG,Chongqing,HGH,Hangzhou,1668352500,1668360300,130,180,9,SELLING,542
JD5808,CKG,Chongqing,HGH,Hangzhou,1668314100,1668323100,150,220,5,SELLING,683
HU7422,CKG,Chongqing,HGH,Hangzhou,1668339600,1668348300,145,189,8,SELLING,510
GS6581,CKG,Chongqing,HGH,Hangzhou,1668298500,1668305400,115,174,9,SELLING,508
G54423,CKG,Chongqing,HGH,Hangzhou,1668316800,1668331200,240,240,9,SELLING,456
CZ2879,CKG,Chongqing,HGH,Hangzhou,1668297600,1668305700,135,180,9,SELLING,1116
CZ2889,CKG,Chongqing,HGH,Hangzhou,1668314700,1668322200,125,180,9,SELLING,1116
CZ4398,CKG,Chongqing,HGH,Hangzhou,1668296700,1668305100,140,189,9,SELLING,1116
CZ2689,CKG,Chongqing,HGH,Hangzhou,1668297300,1668310800,225,200,8,SELLING,1116
CZ4340,CKG,Chongqing,HGH,Hangzhou,1668342600,1668350400,130,189,9,SELLING,1116
CZ9403,CKG,Chongqing,HGH,Hangzhou,1668321300,1668329700,140,240,9,SELLING,1267
CZ4717,CKG,Chongqing,HGH,Hangzhou,1668345900,1668354000,135,220,9,SELLING,1397
CZ9036,CKG,Chongqing,HGH,Hangzhou,1668342000,1668349800,130,134,9,SELLING,1267
MU3764,CKG,Chongqing,HGH,Hangzhou,1668342000,1668349800,130,134,9,SELLING,1137
GJ8010,CKG,Chongqing,HGH,Hangzhou,1668345900,1668354000,135,220,4,SELLING,505
GJ5640,CKG,Chongqing,HGH,Hangzhou,1668342600,1668350400,130,189,9,SELLING,1267
GJ5698,CKG,Chongqing,HGH,Hangzhou,1668296700,1668305100,140,189,9,SELLING,1267
CA4577,CKG,Chongqing,HGH,Hangzhou,1668324900,1668333900,150,159,9,SELLING,723
CA4579,CKG,Chongqing,HGH,Hangzhou,1668333600,1668341700,135,189,9,SELLING,615
CA4553,CKG,Chongqing,HGH,Hangzhou,1668297600,1668306600,150,159,9,SELLING,539
CA1762,CKG,Chongqing,HGH,Hangzhou,1668341400,1668349500,135,220,9,SELLING,453
CA1760,CKG,Chongqing,HGH,Hangzhou,1668311400,1668318900,125,180,9,SELLING,507
OQ2379,CKG,Chongqing,HGH,Hangzhou,1668297600,1668305700,135,180,9,SELLING,529
OQ2389,CKG,Chongqing,HGH,Hangzhou,1668314700,1668322200,125,180,9,SELLING,529
OQ2189,CKG,Chongqing,HGH,Hangzhou,1668297300,1668310800,225,200,3,SELLING,790
3U8284,CKG,Chongqing,KMG,Kunming,1668323400,1668328800,90,132,9,SELLING,450
CZ9482,CKG,Chongqing,KMG,Kunming,1668323400,1668328800,90,132,9,SELLING,1105
CZ6949,CKG,Chongqing,KMG,Kunming,1668319500,1668324900,90,144,9,SELLING,943
MU9756,CKG,Chongqing,KMG,Kunming,1668348600,1668354300,95,189,9,SELLING,607
MU5866,CKG,Chongqing,KMG,Kunming,1668320400,1668330900,175,189,9,SELLING,856
MU5449,CKG,Chongqing,KMG,Kunming,1668292800,1668299100,105,180,9,SELLING,607
MU5864,CKG,Chongqing,KMG,Kunming,1668305400,1668310800,90,140,9,SELLING,770
PN6411,CKG,Chongqing,KMG,Kunming,1668292500,1668298800,105,180,9,SELLING,324
8L9858,CKG,Chongqing,KMG,Kunming,1668354000,1668359400,90,179,9,SELLING,324
8L9574,CKG,Chongqing,KMG,Kunming,1668305100,1668310500,90,119,9,SELLING,519
GS7451,CKG,Chongqing,KMG,Kunming,1668341700,1668347400,95,174,9,SELLING,423
G54675,CKG,Chongqing,KMG,Kunming,1668292200,1668305100,215,180,9,SELLING,283
CZ9389,CKG,Chongqing,NKG,Nanjing,1668329400,1668336300,115,180,9,SELLING,1311
CZ9387,CKG,Chongqing,NKG,Nanjing,1668314400,1668321900,125,180,9,SELLING,1311
CZ2385,CKG,Chongqing,NKG,Nanjing,1668327300,1668334800,125,180,9,SELLING,943
CZ9385,CKG,Chongqing,NKG,Nanjing,1668296400,1668303300,115,167,9,SELLING,1311
CZ2821,CKG,Chongqing,NKG,Nanjing,1668301200,1668308700,125,144,9,SELLING,943
CZ1454,CKG,Chongqing,NKG,Nanjing,1668333300,1668341100,130,220,9,SELLING,943
MU2846,CKG,Chongqing,NKG,Nanjing,1668314400,1668321600,120,180,9,SELLING,511
MU2736,CKG,Chongqing,NKG,Nanjing,1668333300,1668341100,130,189,9,SELLING,489
MU2836,CKG,Chongqing,NKG,Nanjing,1668351300,1668359100,130,180,10,SELLING,433
MU2926,CKG,Chongqing,NKG,Nanjing,1668310800,1668318000,120,244,9,SELLING,511
HO1694,CKG,Chongqing,NKG,Nanjing,1668333300,1668341100,130,220,8,SELLING,412
HU7425,CKG,Chongqing,NKG,Nanjing,1668297900,1668304500,110,189,9,SELLING,532
CA4557,CKG,Chongqing,NKG,Nanjing,1668331500,1668339000,125,189,2,SELLING,420
CA3763,CKG,Chongqing,NKG,Nanjing,1668339300,1668346200,115,170,9,SELLING,1040
EU2721,CKG,Chongqing,NKG,Nanjing,1668327300,1668334800,125,180,4,SELLING,434
GS6597,CKG,Chongqing,NKG,Nanjing,1668296400,1668303600,120,180,9,SELLING,465
ZH5142,CKG,Chongqing,NKG,Nanjing,1668333300,1668341100,130,220,9,SELLING,997
ZH9463,CKG,Chongqing,NKG,Nanjing,1668339300,1668346200,115,170,9,SELLING,672
3U8045,CKG,Chongqing,NKG,Nanjing,1668329400,1668336300,115,180,3,SELLING,748
3U8043,CKG,Chongqing,NKG,Nanjing,1668314400,1668321900,125,180,9,SELLING,656
3U8041,CKG,Chongqing,NKG,Nanjing,1668296400,1668303300,115,167,9,SELLING,429
PN6289,CKG,Chongqing,NKG,Nanjing,1668315900,1668323100,120,180,9,SELLING,433
PN6235,CKG,Chongqing,NKG,Nanjing,1668337800,1668345600,130,180,9,SELLING,433
KY9143,CKG,Chongqing,NKG,Nanjing,1668339300,1668346200,115,170,9,SELLING,975
OQ2321,CKG,Chongqing,NKG,Nanjing,1668301200,1668308700,125,144,9,SELLING,529
3U8973,CKG,Chongqing,SHA,Shanghai,1668322200,1668331800,160,167,9,SELLING,548
3U8971,CKG,Chongqing,SHA,Shanghai,1668294900,1668303000,135,240,9,SELLING,602
HU7494,CKG,Chongqing,SHA,Shanghai,1668342600,1668351600,150,189,9,SELLING,603
ZH5072,CKG,Chongqing,SHA,Shanghai,1668335700,1668345000,155,179,9,SELLING,1321
ZH5074,CKG,Chongqing,SHA,Shanghai,1668288600,1668297000,140,179,9,SELLING,1321
ZH5032,CKG,Chongqing,SHA,Shanghai,1668345300,1668353700,140,240,9,SELLING,1321
ZH5191,CKG,Chongqing,SHA,Shanghai,1668290100,1668298800,145,220,9,SELLING,1321
GJ5795,CKG,Chongqing,SHA,Shanghai,1668338100,1668346200,135,189,9,SELLING,1202
FM9422,CKG,Chongqing,SHA,Shanghai,1668318300,1668326100,130,140,9,SELLING,818
FM9426,CKG,Chongqing,SHA,Shanghai,1668342300,1668350400,135,149,9,SELLING,818
FM9424,CKG,Chongqing,SHA,Shanghai,1668339900,1668348600,145,420,9,SELLING,818
FM9428,CKG,Chongqing,SHA,Shanghai,1668345600,1668354600,150,420,9,SELLING,818
PN6373,CKG,Chongqing,SHA,Shanghai,1668302400,1668311100,145,180,9,SELLING,445
MU8548,CKG,Chongqing,SHA,Shanghai,1668318300,1668326100,130,140,9,SELLING,820
MU8358,CKG,Chongqing,SHA,Shanghai,1668342300,1668350400,135,149,9,SELLING,820
MU5430,CKG,Chongqing,SHA,Shanghai,1668316500,1668324900,140,244,9,SELLING,742
MU5432,CKG,Chongqing,SHA,Shanghai,1668324600,1668333900,155,244,9,SELLING,818
MU5422,CKG,Chongqing,SHA,Shanghai,1668291900,1668300300,140,244,9,SELLING,818
MU5434,CKG,Chongqing,SHA,Shanghai,1668331800,1668340500,145,242,9,SELLING,818
MU5424,CKG,Chongqing,SHA,Shanghai,1668295200,1668303300,135,244,9,SELLING,690
MU5502,CKG,Chongqing,SHA,Shanghai,1668292800,1668301500,145,180,9,SELLING,690
MU2550,CKG,Chongqing,SHA,Shanghai,1668330600,1668339300,145,149,9,SELLING,818
MU5428,CKG,Chongqing,SHA,Shanghai,1668312600,1668321000,140,262,9,SELLING,818
MU8362,CKG,Chongqing,SHA,Shanghai,1668339900,1668348600,145,420,9,SELLING,820
MU6382,CKG,Chongqing,SHA,Shanghai,1668336600,1668353100,275,140,9,SELLING,818
MF3453,CKG,Chongqing,SHA,Shanghai,1668324600,1668333900,155,244,9,SELLING,1408
MF3552,CKG,Chongqing,SHA,Shanghai,1668330600,1668339300,145,149,9,SELLING,1408
MF8581,CKG,Chongqing,SHA,Shanghai,1668338100,1668346200,135,189,9,SELLING,716
MF3379,CKG,Chongqing,SHA,Shanghai,1668331800,1668340500,145,242,9,SELLING,1408
MF3459,CKG,Chongqing,SHA,Shanghai,1668291900,1668300300,140,244,9,SELLING,1408
MF3347,CKG,Chongqing,SHA,Shanghai,1668312600,1668321000,140,262,9,SELLING,1408
OQ2307,CKG,Chongqing,SHA,Shanghai,1668298500,1668307800,155,180,9,SELLING,529
CA4555,CKG,Chongqing,SHA,Shanghai,1668327600,1668337200,160,189,9,SELLING,618
CA4541,CKG,Chongqing,SHA,Shanghai,1668331200,1668339600,140,189,4,SELLING,669
CA4543,CKG,Chongqing,SHA,Shanghai,1668296100,1668305400,155,189,4,SELLING,561
CA4575,CKG,Chongqing,SHA,Shanghai,1668301500,1668310200,145,189,8,SELLING,510
CA8544,CKG,Chongqing,SHA,Shanghai,1668316800,1668325500,145,220,5,SELLING,510
Y87518,CKG,Chongqing,SHA,Shanghai,1668352200,1668360300,135,189,9,SELLING,575
CZ1428,CKG,Chongqing,SHA,Shanghai,1668345300,1668353700,140,240,9,SELLING,1895
CZ1426,CKG,Chongqing,SHA,Shanghai,1668335700,1668345000,155,179,9,SELLING,1181
CZ4495,CKG,Chongqing,SHA,Shanghai,1668338100,1668346200,135,189,9,SELLING,1484
CZ1424,CKG,Chongqing,SHA,Shanghai,1668310200,1668318600,140,240,9,SELLING,1895
CZ9677,CKG,Chongqing,SHA,Shanghai,1668322200,1668331800,160,167,9,SELLING,1830
CZ2807,CKG,Chongqing,SHA,Shanghai,1668298500,1668307800,155,180,9,SELLING,1029
HO1268,CKG,Chongqing,SHA,Shanghai,1668288600,1668297000,140,179,9,SELLING,368
HO1246,CKG,Chongqing,SHA,Shanghai,1668310200,1668318600,140,240,6,SELLING,519
HO1244,CKG,Chongqing,SHA,Shanghai,1668290100,1668298800,145,220,9,SELLING,368
HO1250,CKG,Chongqing,SHA,Shanghai,1668345300,1668353700,140,240,9,SELLING,379
HO5485,CKG,Chongqing,SHA,Shanghai,1668312600,1668321000,140,262,9,SELLING,1094
HO5488,CKG,Chongqing,SHA,Shanghai,1668291900,1668300300,140,244,9,SELLING,1094
HO1248,CKG,Chongqing,SHA,Shanghai,1668335700,1668345000,155,179,8,SELLING,401
HO5487,CKG,Chongqing,SHA,Shanghai,1668331800,1668340500,145,242,9,SELLING,1094
9C8868,CKG,Chongqing,SHA,Shanghai,1668333300,1668342300,150,186,4,SELLING,469
9C6154,CKG,Chongqing,SHA,Shanghai,1668348900,1668357000,135,186,4,SELLING,469
9C8996,CKG,Chongqing,SHA,Shanghai,1668341400,1668349500,135,186,4,SELLING,469
9C8898,CKG,Chongqing,SHA,Shanghai,1668313200,1668321600,140,186,3,SELLING,550
MU5254,CKG,Chongqing,TAO,Qingdao,1668352800,1668361500,145,189,10,SELLING,467
CZ2833,CKG,Chongqing,TAO,Qingdao,1668311700,1668320400,145,180,9,SELLING,997
CZ9427,CKG,Chongqing,TAO,Qingdao,1668330300,1668339000,145,134,9,SELLING,997
OQ2333,CKG,Chongqing,TAO,Qingdao,1668311700,1668320400,145,180,9,SELLING,762
3U8151,CKG,Chongqing,TAO,Qingdao,1668330300,1668339000,145,134,9,SELLING,748
CA4830,CKG,Chongqing,TAO,Qingdao,1668307800,1668316800,150,189,9,SELLING,1181
SC4842,CKG,Chongqing,TAO,Qingdao,1668310800,1668320100,155,189,9,SELLING,748
SC4838,CKG,Chongqing,TAO,Qingdao,1668295800,1668304500,145,189,9,SELLING,672
SC4836,CKG,Chongqing,TAO,Qingdao,1668300300,1668309600,155,189,9,SELLING,705
SC4834,CKG,Chongqing,TAO,Qingdao,1668347100,1668356400,155,189,9,SELLING,618
SC4844,CKG,Chongqing,TAO,Qingdao,1668304800,1668313800,150,189,9,SELLING,748
SC4832,CKG,Chongqing,TAO,Qingdao,1668307800,1668316800,150,189,9,SELLING,748
3U8155,CKG,Chongqing,WUH,Wuhan,1668292800,1668297900,85,180,9,SELLING,564
OQ2135,CKG,Chongqing,WUH,Wuhan,1668328200,1668333900,95,180,9,SELLING,678
CA4381,CKG,Chongqing,WUH,Wuhan,1668335400,1668340800,90,189,9,SELLING,402
MU2540,CKG,Chongqing,WUH,Wuhan,1668351300,1668356400,85,149,9,SELLING,435
PN6219,CKG,Chongqing,WUH,Wuhan,1668291900,1668297300,90,180,3,SELLING,499
CZ3644,CKG,Chongqing,WUH,Wuhan,1668349800,1668354900,85,164,9,SELLING,1040
CZ6286,CKG,Chongqing,WUH,Wuhan,1668326700,1668332400,95,188,9,SELLING,1040
CZ2635,CKG,Chongqing,WUH,Wuhan,1668328200,1668333900,95,180,9,SELLING,1040
CZ4412,CKG,Chongqing,XMN,Amoy,1668320100,1668328500,140,189,9,SELLING,1462
CZ4392,CKG,Chongqing,XMN,Amoy,1668298800,1668307200,140,189,9,SELLING,1462
CZ4372,CKG,Chongqing,XMN,Amoy,1668337800,1668346800,150,189,9,SELLING,1462
CZ4328,CKG,Chongqing,XMN,Amoy,1668310200,1668319500,155,189,9,SELLING,1462
CZ9379,CKG,Chongqing,XMN,Amoy,1668325200,1668334500,155,240,5,SELLING,1181
CA4565,CKG,Chongqing,XMN,Amoy,1668298500,1668306900,140,189,9,SELLING,445
CA4652,CKG,Chongqing,XMN,Amoy,1668349800,1668358200,140,189,9,SELLING,1073
CA4648,CKG,Chongqing,XMN,Amoy,1668308700,1668316800,135,189,9,SELLING,1073
MF8450,CKG,Chongqing,XMN,Amoy,1668337800,1668346800,150,189,9,SELLING,542
MF8472,CKG,Chongqing,XMN,Amoy,1668298800,1668307200,140,189,9,SELLING,467
MF8492,CKG,Chongqing,XMN,Amoy,1668320100,1668328500,140,189,9,SELLING,542
MF8404,CKG,Chongqing,XMN,Amoy,1668310200,1668319500,155,189,9,SELLING,542
MF8262,CKG,Chongqing,XMN,Amoy,1668345900,1668354600,145,189,9,SELLING,499
SC2136,CKG,Chongqing,XMN,Amoy,1668308700,1668316800,135,189,10,SELLING,532
SC2140,CKG,Chongqing,XMN,Amoy,1668349800,1668358200,140,189,10,SELLING,532
HU7411,CKG,Chongqing,XMN,Amoy,1668325200,1668333600,140,189,9,SELLING,521
GJ5692,CKG,Chongqing,XMN,Amoy,1668298800,1668307200,140,189,9,SELLING,1181
GJ5672,CKG,Chongqing,XMN,Amoy,1668337800,1668346800,150,189,9,SELLING,1181
GJ5496,CKG,Chongqing,XMN,Amoy,1668345900,1668354600,145,189,9,SELLING,1181
GJ5712,CKG,Chongqing,XMN,Amoy,1668320100,1668328500,140,189,9,SELLING,1181
GJ5628,CKG,Chongqing,XMN,Amoy,1668310200,1668319500,155,189,9,SELLING,1181
3U8031,CKG,Chongqing,XMN,Amoy,1668325200,1668334500,155,240,9,SELLING,542
JD5560,CTU,Chengdu,BJS,Beijing,1668312000,1668320700,145,180,9,SELLING,640
CA4107,CTU,Chengdu,BJS,Beijing,1668304800,1668315300,175,220,9,SELLING,1264
CA4117,CTU,Chengdu,BJS,Beijing,1668330000,1668340500,175,412,9,SELLING,1264
CA4105,CTU,Chengdu,BJS,Beijing,1668326400,1668336900,175,412,9,SELLING,1264
CA4115,CTU,Chengdu,BJS,Beijing,1668308400,1668318900,175,220,9,SELLING,1264
CA4103,CTU,Chengdu,BJS,Beijing,1668319200,1668330000,180,195,9,SELLING,1264
CA4113,CTU,Chengdu,BJS,Beijing,1668297600,1668308100,175,412,9,SELLING,1102
CA4101,CTU,Chengdu,BJS,Beijing,1668301200,1668311700,175,412,6,SELLING,1264
CA1402,CTU,Chengdu,BJS,Beijing,1668331800,1668342000,170,440,9,SELLING,1264
CA1426,CTU,Chengdu,BJS,Beijing,1668348000,1668358200,170,189,9,SELLING,889
CA4185,CTU,Chengdu,BJS,Beijing,1668340800,1668351300,175,195,9,SELLING,1264
CA4195,CTU,Chengdu,BJS,Beijing,1668303000,1668313800,180,220,9,SELLING,835
CA1416,CTU,Chengdu,BJS,Beijing,1668321000,1668331200,170,400,9,SELLING,1264
CA1406,CTU,Chengdu,BJS,Beijing,1668312000,1668322200,170,400,9,SELLING,1264
CA4183,CTU,Chengdu,BJS,Beijing,1668337200,1668347700,175,134,9,SELLING,1264
CA1408,CTU,Chengdu,BJS,Beijing,1668344400,1668354600,170,400,9,SELLING,889
CA4181,CTU,Chengdu,BJS,Beijing,1668333600,1668344100,175,180,9,SELLING,1264
CA1422,CTU,Chengdu,BJS,Beijing,1668315600,1668325800,170,400,9,SELLING,1264
CA8671,CTU,Chengdu,BJS,Beijing,1668326400,1668335100,145,220,9,SELLING,726
CA8669,CTU,Chengdu,BJS,Beijing,1668301200,1668309900,145,220,9,SELLING,726
CA3384,CTU,Chengdu,BJS,Beijing,1668346200,1668356700,175,174,9,SELLING,1613
CA4109,CTU,Chengdu,BJS,Beijing,1668322800,1668333600,180,412,9,SELLING,1264
CA4119,CTU,Chengdu,BJS,Beijing,1668294000,1668304500,175,412,9,SELLING,1048
MF8470,CTU,Chengdu,BJS,Beijing,1668312000,1668321900,165,189,6,SELLING,910
KN5216,CTU,Chengdu,BJS,Beijing,1668315600,1668324300,145,420,4,SELLING,618
KN5238,CTU,Chengdu,BJS,Beijing,1668301200,1668309900,145,140,9,SELLING,481
NS8002,CTU,Chengdu,BJS,Beijing,1668340800,1668350700,165,189,10,SELLING,1213
CZ9323,CTU,Chengdu,BJS,Beijing,1668324600,1668335400,180,180,9,SELLING,2057
CZ8848,CTU,Chengdu,BJS,Beijing,1668317100,1668326400,155,180,9,SELLING,1440
CZ9321,CTU,Chengdu,BJS,Beijing,1668310200,1668320700,175,132,9,SELLING,2057
CZ8816,CTU,Chengdu,BJS,Beijing,1668335400,1668344400,150,220,9,SELLING,1440
CZ6136,CTU,Chengdu,BJS,Beijing,1668342600,1668351000,140,195,9,SELLING,1440
CZ6184,CTU,Chengdu,BJS,Beijing,1668328200,1668337200,150,220,9,SELLING,1440
CZ6110,CTU,Chengdu,BJS,Beijing,1668324600,1668334500,165,195,9,SELLING,1440
CZ9619,CTU,Chengdu,BJS,Beijing,1668295800,1668306300,175,315,9,SELLING,2057
CZ9625,CTU,Chengdu,BJS,Beijing,1668328200,1668338700,175,315,9,SELLING,2057
CZ9627,CTU,Chengdu,BJS,Beijing,1668331800,1668342600,180,180,9,SELLING,2057
CZ9621,CTU,Chengdu,BJS,Beijing,1668303000,1668313500,175,412,9,SELLING,2057
CZ3904,CTU,Chengdu,BJS,Beijing,1668339000,1668348000,150,180,9,SELLING,1440
CZ9325,CTU,Chengdu,BJS,Beijing,1668339000,1668349500,175,180,6,SELLING,2057
CZ9623,CTU,Chengdu,BJS,Beijing,1668317400,1668327900,175,220,9,SELLING,2057
CZ4390,CTU,Chengdu,BJS,Beijing,1668312000,1668321900,165,189,9,SELLING,1657
3U6867,CTU,Chengdu,BJS,Beijing,1668310200,1668320700,175,132,9,SELLING,997
3U6877,CTU,Chengdu,BJS,Beijing,1668339000,1668349500,175,180,9,SELLING,1102
3U8889,CTU,Chengdu,BJS,Beijing,1668317400,1668327900,175,220,9,SELLING,1102
3U8885,CTU,Chengdu,BJS,Beijing,1668303000,1668313500,175,412,9,SELLING,1102
3U8883,CTU,Chengdu,BJS,Beijing,1668295800,1668306300,175,315,9,SELLING,997
3U8895,CTU,Chengdu,BJS,Beijing,1668331800,1668342600,180,180,9,SELLING,1210
3U8893,CTU,Chengdu,BJS,Beijing,1668328200,1668338700,175,315,9,SELLING,1210
3U6873,CTU,Chengdu,BJS,Beijing,1668324600,1668335400,180,180,9,SELLING,1102
GJ5690,CTU,Chengdu,BJS,Beijing,1668312000,1668321900,165,189,9,SELLING,1397
KY9764,CTU,Chengdu,BJS,Beijing,1668346200,1668356700,175,174,9,SELLING,1321
ZH9164,CTU,Chengdu,BJS,Beijing,1668346200,1668356700,175,174,9,SELLING,780
MU6650,CTU,Chengdu,BJS,Beijing,1668332100,1668340800,145,262,10,SELLING,638
MU6642,CTU,Chengdu,BJS,Beijing,1668317400,1668326400,150,262,10,SELLING,638
MU6644,CTU,Chengdu,BJS,Beijing,1668311400,1668321000,160,220,10,SELLING,670
MU6646,CTU,Chengdu,BJS,Beijing,1668295200,1668304800,160,180,10,SELLING,616
MU6648,CTU,Chengdu,BJS,Beijing,1668342600,1668352500,165,220,10,SELLING,509
MU6281,CTU,Chengdu,BJS,Beijing,1668297600,1668306900,155,180,10,SELLING,616
HU7148,CTU,Chengdu,BJS,Beijing,1668317400,1668328200,180,189,9,SELLING,592
HU7248,CTU,Chengdu,BJS,Beijing,1668342600,1668353400,180,189,9,SELLING,592
HU7548,CTU,Chengdu,BJS,Beijing,1668335400,1668346200,180,189,9,SELLING,592
CA4533,CTU,Chengdu,HGH,Hangzhou,1668326400,1668336000,160,412,9,SELLING,835
CA1748,CTU,Chengdu,HGH,Hangzhou,1668319500,1668330000,175,180,9,SELLING,943
CA8332,CTU,Chengdu,HGH,Hangzhou,1668335400,1668345300,165,134,9,SELLING,726
CA1746,CTU,Chengdu,HGH,Hangzhou,1668346200,1668356700,175,180,9,SELLING,618
CA8340,CTU,Chengdu,HGH,Hangzhou,1668342600,1668352500,165,134,9,SELLING,835
CA1742,CTU,Chengdu,HGH,Hangzhou,1668313800,1668322500,145,180,9,SELLING,943
CA4519,CTU,Chengdu,HGH,Hangzhou,1668294000,1668303600,160,412,9,SELLING,618
CA1740,CTU,Chengdu,HGH,Hangzhou,1668303000,1668311700,145,220,9,SELLING,835
CA1780,CTU,Chengdu,HGH,Hangzhou,1668339000,1668348900,165,220,9,SELLING,835
MU5495,CTU,Chengdu,HGH,Hangzhou,1668310800,1668320700,165,262,10,SELLING,939
MU6375,CTU,Chengdu,HGH,Hangzhou,1668331500,1668340500,150,180,10,SELLING,832
MU6112,CTU,Chengdu,HGH,Hangzhou,1668339900,1668349200,155,180,9,SELLING,564
